356.8601263	15.55731446
355.9169031	0.298402757
355.4922272	-8.921984993
355.322206	-9.02472153
350.5883497	19.64742764
350.3585598	19.75123943
347.9535449	3.6835789
347.0926257	-2.192235978
344.5274587	20.90876068
344.3476491	20.58623683
341.0454411	-9.71245436
340.4809928	17.54038844
339.9137658	-5.726304667
337.1412792	-5.374248766
334.6631962	-3.782825654
328.4050681	17.69374812
327.8547622	-5.450564241
327.7554038	-7.608957684
323.8286031	1.419902618
323.8014065	-1.047805475
322.610527	-0.011624877
322.5199844	-0.352790968
322.4171944	0.087458331
318.8089364	5.976849924
260.615691	32.13130551
260.042212	26.62393051
251.9422086	34.93599704
250.0836258	46.70906822
246.6782573	42.67035992
234.9229017	34.41998475
233.763318	1.34266666
229.2430034	-1.110734379
229.0758611	0.089249998
228.8139808	4.37497222
227.5510289	33.50523594
225.0831146	21.36773611
220.0589532	3.696285697
219.8715981	2.76658195
218.7023651	3.629860917
217.958874	13.53226355
217.7259071	28.11380196
217.6041125	24.59242739
216.5108927	37.82531939
216.0205141	24.25390851
215.9924089	26.4885137
215.3165309	39.95290807
215.1865	6.512758745
214.9006401	6.793113146
214.8414182	24.79781016
214.1153182	23.25487116
213.8938142	28.39245716
212.496681	-3.023804396
210.2597262	2.877069416
203.8275306	40.99893042
203.6570985	37.93402774
203.1635887	50.55798023
203.1352566	50.41538481
202.4459981	11.68282674
201.7666135	31.86021575
200.7106318	31.65048611
200.182875	33.15297349
199.9821307	33.31373002
198.7755646	51.8167499
197.9418932	22.02780732
197.4847375	32.37026387
196.9567316	29.42845706
196.4638219	26.52871954
196.0053732	67.50863869
193.2732098	15.9302618
191.1103553	16.80546181
190.5474782	33.28044439
189.6820445	9.459249977
189.2466394	63.18608056
189.0840892	28.98544381
188.9802678	29.23553787
188.6034295	9.788859197
187.9616621	11.99996193
187.7779461	15.93928133
187.5830259	16.28667003
185.9198576	2.882149771
184.9416063	-3.241194464
182.8147779	39.19248604
181.632691	28.13713446
181.0401108	1.867484329
179.6051865	26.49921939
177.2657468	22.40954696
175.6042319	58.53191479
174.1573876	15.66684563
174.100619	7.22323609
173.3107078	66.37896959
170.1080294	21.03748616
168.2289912	13.43359705
167.7919211	66.83255926
161.8362048	15.2505123
161.4506303	4.328930515
161.434497	52.8498169
160.2360289	-1.067861101
160.1870826	39.95166645
159.5069764	41.77130548
157.5928045	31.02951671
156.4932661	12.68476377
154.4082154	59.56201323
153.4062289	49.55680546
151.9275528	38.01159666
150.6174747	3.788661863
149.8487352	1.772138817
149.7624728	2.928163502
148.4232327	1.699777761
146.3752207	9.779856086
145.8846706	16.66277362
145.3704153	34.7377387
140.3728654	37.0154463
140.1075957	30.4871189
140.079184	37.10380149
139.4722252	51.72634702
137.3048816	10.97397212
134.1700823	5.893722194
133.2226338	17.95441532
131.3681713	3.457986022
130.74259	36.36469433
126.0570836	30.07543946
125.8315717	15.96227745
122.3298759	20.80381619
120.2386524	36.05441655
117.8050062	17.72699786
113.0859012	31.63055485
42.05119588	-2.27609722
42.01507027	-3.529708063
37.931356	-7.467972224
37.92689265	-4.881313554
37.66238563	-4.993429648
36.84377258	-3.362983176
36.28179404	-6.387067546
33.74838534	-3.9101482
33.67492463	-4.553026978
31.76488669	29.50982935
30.76632797	-7.701401825
30.43130122	-2.197791461
30.28197773	-6.818916301
30.19559947	-6.707738988
28.17719135	1.010069383
27.23169249	13.12342518
26.20393542	-4.550112395
20.98092345	33.56607394
18.60677246	0.49259528
13.99485153	26.33115369
11.62034215	20.46445371
9.278879931	9.156610482
8.469573203	-7.860443841
4.909123404	3.606527372
4.406493402	-0.879568934
2.724217393	29.15923112
0.958583185	2.064763748
0.801557336	-6.094277088
